Order ID,Customer ID,Product ID,Order Date,Ship Date,Customer Name,Segment,City,State,Postal Code,Region,Product Name,Category,Sub-Category,Ship Mode,Shipping_Duration,Sales,Quantity,Discount,Profit,Profit_Margin_%,Revenue_Per_Unit,Profit_Category,Discount_Tier,Is_High_Discount,Order_Year,Order_Month,Order_Quarter,Order_MonthName,Order_DayName,Year_Month
CA-2014-141299,RB-19795,OFF-EN-10004459,06-03-2014,06-07-2014,Ross Baird,Home Office,Midland,Michigan,48640,Central,Security-Tint Envelopes,Office Supplies,Envelopes,Second Class,122,15.28,2,0,7.4872,49,7.64,Low Profit,No Discount,0,2014,3,1,March,Thursday,2014-03
CA-2014-104402,DB-13660,TEC-MA-10000423,17-06-2014,23-06-2014,Duane Benoit,Consumer,Newark,Delaware,19711,East,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,Standard Class,6,65.97,3,0,31.0059,47,21.99,Low Profit,No Discount,0,2014,6,2,June,Tuesday,2014-06
CA-2015-110289,NB-18655,OFF-PA-10002986,29-10-2015,11-02-2015,Nona Balk,Corporate,San Francisco,California,94109,West,Xerox 1898,Office Supplies,Paper,Standard Class,5,33.4,5,0,16.032,48,6.68,Low Profit,No Discount,0,2015,10,4,October,Thursday,2015-10
CA-2015-110289,NB-18655,OFF-EN-10001434,29-10-2015,11-02-2015,Nona Balk,Corporate,San Francisco,California,94109,West,"Strathmore #10 Envelopes, Ultimate White",Office Supplies,Envelopes,Standard Class,5,210.84,4,0,103.3116,49,52.71,High Profit,No Discount,0,2015,10,4,October,Thursday,2015-10
CA-2014-167927,XP-21865,OFF-ST-10000760,20-01-2014,26-01-2014,Xylona Preis,Consumer,Westland,Michigan,48185,Central,Eldon Fold 'N Roll Cart System,Office Supplies,Storage,Standard Class,6,13.98,1,0,4.0542,29,13.98,Low Profit,No Discount,0,2014,1,1,January,Monday,2014-01
CA-2014-167927,XP-21865,FUR-FU-10002918,20-01-2014,26-01-2014,Xylona Preis,Consumer,Westland,Michigan,48185,Central,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,Standard Class,6,272.94,3,0,30.0234,11,90.98,Low Profit,No Discount,0,2014,1,1,January,Monday,2014-01
CA-2014-167927,XP-21865,OFF-BI-10000605,20-01-2014,26-01-2014,Xylona Preis,Consumer,Westland,Michigan,48185,Central,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,Standard Class,6,19.05,5,0,8.9535,47,3.81,Low Profit,No Discount,0,2014,1,1,January,Monday,2014-01
CA-2014-167927,XP-21865,OFF-AP-10002311,20-01-2014,26-01-2014,Xylona Preis,Consumer,Westland,Michigan,48185,Central,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Office Supplies,Appliances,Standard Class,6,247.716,4,0.1,93.5816,37.7778,61.929,Low Profit,Low (0–20%),0,2014,1,1,January,Monday,2014-01
CA-2014-167927,XP-21865,OFF-ST-10003123,20-01-2014,26-01-2014,Xylona Preis,Consumer,Westland,Michigan,48185,Central,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,Standard Class,6,66.58,2,0,15.9792,24,33.29,Low Profit,No Discount,0,2014,1,1,January,Monday,2014-01
CA-2014-167927,XP-21865,OFF-AR-10004456,20-01-2014,26-01-2014,Xylona Preis,Consumer,Westland,Michigan,48185,Central,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art,Standard Class,6,43.92,3,0,12.7368,29,14.64,Low Profit,No Discount,0,2014,1,1,January,Monday,2014-01
CA-2014-167927,XP-21865,FUR-FU-10002268,20-01-2014,26-01-2014,Xylona Preis,Consumer,Westland,Michigan,48185,Central,Ultra Door Push Plate,Furniture,Furnishings,Standard Class,6,14.73,3,0,4.8609,33,4.91,Low Profit,No Discount,0,2014,1,1,January,Monday,2014-01
CA-2014-167927,XP-21865,OFF-BI-10004364,20-01-2014,26-01-2014,Xylona Preis,Consumer,Westland,Michigan,48185,Central,Storex Dura Pro Binders,Office Supplies,Binders,Standard Class,6,29.7,5,0,13.365,45,5.94,Low Profit,No Discount,0,2014,1,1,January,Monday,2014-01
CA-2014-133305,MH-17455,OFF-PA-10001970,07-11-2014,15-07-2014,Mark Hamilton,Consumer,New York City,New York,10011,East,Xerox 1881,Office Supplies,Paper,Standard Class,5,49.12,4,0,23.0864,47,12.28,Low Profit,No Discount,0,2014,11,4,November,Friday,2014-11
CA-2014-133305,MH-17455,OFF-BI-10002954,07-11-2014,15-07-2014,Mark Hamilton,Consumer,New York City,New York,10011,East,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,Standard Class,5,18.28,5,0.2,6.398,35,3.656,Low Profit,Low (0–20%),0,2014,11,4,November,Friday,2014-11
CA-2016-165995,BG-11740,FUR-FU-10000672,30-08-2016,09-06-2016,Bruce Geld,Consumer,Los Angeles,California,90008,West,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,Standard Class,5,47.04,4,0,15.9936,34,11.76,Low Profit,No Discount,0,2016,8,3,August,Tuesday,2016-08
CA-2016-165995,BG-11740,TEC-PH-10004908,30-08-2016,09-06-2016,Bruce Geld,Consumer,Los Angeles,California,90008,West,Panasonic KX TS3282W Corded phone,Technology,Phones,Standard Class,5,339.96,5,0.2,42.495,12.5,67.992,Low Profit,Low (0–20%),0,2016,8,3,August,Tuesday,2016-08
CA-2017-143112,TS-21370,TEC-PH-10003095,10-05-2017,10-09-2017,Todd Sumrall,Corporate,New York City,New York,10035,East,Samsung HM1900 Bluetooth Headset,Technology,Phones,Standard Class,123,87.8,4,0,43.9,50,21.95,Low Profit,No Discount,0,2017,5,2,May,Wednesday,2017-05
CA-2017-143112,TS-21370,FUR-CH-10002880,10-05-2017,10-09-2017,Todd Sumrall,Corporate,New York City,New York,10035,East,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,Standard Class,123,221.382,2,0.1,2.4598,1.1111,110.691,Low Profit,Low (0–20%),0,2017,5,2,May,Wednesday,2017-05
CA-2017-143112,TS-21370,TEC-MA-10001047,10-05-2017,10-09-2017,Todd Sumrall,Corporate,New York City,New York,10035,East,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines,Standard Class,123,5199.96,4,0,1351.9896,26,1299.99,High Profit,No Discount,0,2017,5,2,May,Wednesday,2017-05
US-2017-105830,DB-13660,OFF-ST-10002554,31-12-2016,01-02-2017,Duane Benoit,Consumer,Lancaster,Ohio,43130,East,Tennsco Industrial Shelving,Office Supplies,Storage,First Class,32,156.512,4,0.2,-35.2152,-22.5,39.128,Loss,Low (0–20%),0,2016,12,4,December,Saturday,2016-12
CA-2015-146255,EM-14140,TEC-AC-10004469,03-07-2015,03-10-2015,Eugene Moren,Home Office,Newark,Delaware,19711,East,Microsoft Sculpt Comfort Mouse,Technology,Accessories,First Class,92,119.85,3,0,52.734,44,39.95,Low Profit,No Discount,0,2015,7,3,July,Friday,2015-07
CA-2015-146255,EM-14140,OFF-BI-10000309,03-07-2015,03-10-2015,Eugene Moren,Home Office,Newark,Delaware,19711,East,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,First Class,92,30.44,2,0,14.9156,49,15.22,Low Profit,No Discount,0,2015,7,3,July,Friday,2015-07
CA-2015-146255,EM-14140,OFF-BI-10001765,03-07-2015,03-10-2015,Eugene Moren,Home Office,Newark,Delaware,19711,East,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,Binders,First Class,92,69.28,2,0,33.2544,48,34.64,Low Profit,No Discount,0,2015,7,3,July,Friday,2015-07
CA-2015-146255,EM-14140,TEC-PH-10001619,03-07-2015,03-10-2015,Eugene Moren,Home Office,Newark,Delaware,19711,East,LG G3,Technology,Phones,First Class,92,587.97,3,0,170.5113,29,195.99,High Profit,No Discount,0,2015,7,3,July,Friday,2015-07
CA-2017-104822,RB-19465,OFF-LA-10002034,20-10-2017,20-10-2017,Rick Bensley,Home Office,New York City,New York,10024,East,Avery 478,Office Supplies,Labels,Same Day,0,24.55,5,0,12.0295,49,4.91,Low Profit,No Discount,0,2017,10,4,October,Friday,2017-10
CA-2015-104486,PO-18850,OFF-BI-10000309,05-01-2015,05-06-2015,Patrick O'Brill,Consumer,San Francisco,California,94109,West,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,Standard Class,151,12.176,1,0.2,4.4138,36.25,12.176,Low Profit,Low (0–20%),0,2015,1,1,January,Monday,2015-01
CA-2015-104486,PO-18850,OFF-ST-10000876,05-01-2015,05-06-2015,Patrick O'Brill,Consumer,San Francisco,California,94109,West,Eldon Simplefile Box Office,Office Supplies,Storage,Standard Class,151,37.32,3,0,10.4496,28,12.44,Low Profit,No Discount,0,2015,1,1,January,Monday,2015-01
CA-2015-104486,PO-18850,OFF-SU-10002573,05-01-2015,05-06-2015,Patrick O'Brill,Consumer,San Francisco,California,94109,West,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,Standard Class,151,35.06,2,0,10.518,30,17.53,Low Profit,No Discount,0,2015,1,1,January,Monday,2015-01
CA-2017-161557,AG-10900,FUR-FU-10004622,09-03-2017,09-08-2017,Arthur Gainer,Consumer,Dallas,Texas,75217,Central,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,Furnishings,Standard Class,153,108.4,5,0.6,-105.69,-97.5,21.68,Loss,High (40–80%),1,2017,3,1,March,Thursday,2017-03
CA-2017-161130,BF-11275,TEC-PH-10002549,11-03-2017,11-08-2017,Beth Fritzler,Corporate,Miami,Florida,33178,South,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones,Standard Class,153,361.376,2,0.2,27.1032,7.5,180.688,Low Profit,Low (0–20%),0,2017,3,1,March,Saturday,2017-03
US-2015-161347,HG-14845,OFF-BI-10004209,13-09-2015,19-09-2015,Harry Greene,Consumer,Philadelphia,Pennsylvania,19120,East,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,Standard Class,6,2.412,1,0.7,-2.01,-83.3333,2.412,Loss,High (40–80%),1,2015,9,3,September,Sunday,2015-09
US-2015-109015,BS-11590,OFF-AP-10001962,09-06-2015,09-12-2015,Brendan Sweed,Corporate,New York City,New York,10011,East,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,Standard Class,183,8.39,1,0,2.0975,25,8.39,Low Profit,No Discount,0,2015,6,2,June,Tuesday,2015-06
US-2015-109015,BS-11590,TEC-PH-10002922,09-06-2015,09-12-2015,Brendan Sweed,Corporate,New York City,New York,10011,East,ShoreTel ShorePhone IP 230 VoIP phone,Technology,Phones,Standard Class,183,337.98,2,0,101.394,30,168.99,High Profit,No Discount,0,2015,6,2,June,Tuesday,2015-06
CA-2014-110611,JD-16015,OFF-ST-10000642,10-06-2014,13-10-2014,Joy Daniels,Consumer,Philadelphia,Pennsylvania,19120,East,"Tennsco Lockers, Gray",Office Supplies,Storage,Standard Class,125,83.92,5,0.2,-13.637,-16.25,16.784,Loss,Low (0–20%),0,2014,6,2,June,Tuesday,2014-06
CA-2017-139080,CS-12250,OFF-BI-10001757,23-01-2017,28-01-2017,Chris Selesnick,Corporate,Seattle,Washington,98103,West,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,Standard Class,5,19.68,5,0.2,6.888,35,3.936,Low Profit,Low (0–20%),0,2017,1,1,January,Monday,2017-01
CA-2017-139080,CS-12250,OFF-PA-10004621,23-01-2017,28-01-2017,Chris Selesnick,Corporate,Seattle,Washington,98103,West,Xerox 212,Office Supplies,Paper,Standard Class,5,25.92,4,0,12.4416,48,6.48,Low Profit,No Discount,0,2017,1,1,January,Monday,2017-01
CA-2017-139080,CS-12250,OFF-PA-10002262,23-01-2017,28-01-2017,Chris Selesnick,Corporate,Seattle,Washington,98103,West,Xerox 192,Office Supplies,Paper,Standard Class,5,6.48,1,0,3.1104,48,6.48,Low Profit,No Discount,0,2017,1,1,January,Monday,2017-01
CA-2017-139080,CS-12250,TEC-PH-10004100,23-01-2017,28-01-2017,Chris Selesnick,Corporate,Seattle,Washington,98103,West,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones,Standard Class,5,86.352,6,0.2,8.6352,10,14.392,Low Profit,Low (0–20%),0,2017,1,1,January,Monday,2017-01
CA-2015-115693,FC-14245,OFF-AR-10003582,12-10-2015,15-12-2015,Frank Carlisle,Home Office,Los Angeles,California,90032,West,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,Standard Class,64,56.3,2,0,15.764,28,28.15,Low Profit,No Discount,0,2015,10,4,October,Monday,2015-10
US-2014-107993,SE-20110,OFF-AR-10003179,25-11-2014,30-11-2014,Sanjit Engle,Consumer,Springfield,Oregon,97477,West,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,Standard Class,5,51.016,7,0.2,8.2901,16.25,7.288,Low Profit,Low (0–20%),0,2014,11,4,November,Tuesday,2014-11
CA-2017-110443,CK-12205,OFF-BI-10001670,21-11-2017,25-11-2017,Chloris Kastensmidt,Consumer,Renton,Washington,98059,West,Vinyl Sectional Post Binders,Office Supplies,Binders,Standard Class,4,150.8,5,0.2,56.55,37.5,30.16,Low Profit,Low (0–20%),0,2017,11,4,November,Tuesday,2017-11
CA-2017-110443,CK-12205,TEC-MA-10002073,21-11-2017,25-11-2017,Chloris Kastensmidt,Consumer,Renton,Washington,98059,West,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines,Standard Class,4,1039.992,1,0.2,103.9992,10,1039.992,High Profit,Low (0–20%),0,2017,11,4,November,Tuesday,2017-11
CA-2017-110443,CK-12205,OFF-PA-10003797,21-11-2017,25-11-2017,Chloris Kastensmidt,Consumer,Renton,Washington,98059,West,Xerox 209,Office Supplies,Paper,Standard Class,4,51.84,8,0,24.8832,48,6.48,Low Profit,No Discount,0,2017,11,4,November,Tuesday,2017-11
CA-2017-144848,DS-13030,TEC-PH-10004006,04-04-2017,04-05-2017,Darrin Sayre,Home Office,New York City,New York,10009,East,Panasonic KX - TS880B Telephone,Technology,Phones,First Class,30,41.22,1,0,11.1294,27,41.22,Low Profit,No Discount,0,2017,4,2,April,Tuesday,2017-04
CA-2017-144848,DS-13030,OFF-SU-10000646,04-04-2017,04-05-2017,Darrin Sayre,Home Office,New York City,New York,10009,East,Premier Automatic Letter Opener,Office Supplies,Supplies,First Class,30,240.37,1,0,7.2111,3,240.37,Low Profit,No Discount,0,2017,4,2,April,Tuesday,2017-04
CA-2017-144848,DS-13030,TEC-PH-10002262,04-04-2017,04-05-2017,Darrin Sayre,Home Office,New York City,New York,10009,East,LG Electronics Tone+ HBS-730 Bluetooth Headset,Technology,Phones,First Class,30,119.02,2,0,33.3256,28,59.51,Low Profit,No Discount,0,2017,4,2,April,Tuesday,2017-04
US-2017-147998,SA-20830,OFF-BI-10002082,19-05-2017,24-05-2017,Sue Ann Reed,Consumer,San Jose,California,95123,West,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,Standard Class,5,133.12,5,0.2,49.92,37.5,26.624,Low Profit,Low (0–20%),0,2017,5,2,May,Friday,2017-05
CA-2016-103919,TP-21565,FUR-FU-10001756,10-03-2016,10-07-2016,Tracy Poddar,Corporate,Grand Prairie,Texas,75051,Central,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,Standard Class,122,38.08,5,0.6,-29.512,-77.5,7.616,Loss,High (40–80%),1,2016,3,1,March,Thursday,2016-03
CA-2016-113425,JK-16120,FUR-BO-10002598,21-11-2016,21-11-2016,Julie Kriz,Home Office,New York City,New York,10009,East,"Hon Metal Bookcases, Putty",Furniture,Bookcases,Same Day,0,113.568,2,0.2,12.7764,11.25,56.784,Low Profit,Low (0–20%),0,2016,11,4,November,Monday,2016-11
CA-2017-143035,CC-12430,FUR-FU-10001934,10-03-2017,10-05-2017,Chuck Clark,Home Office,New York City,New York,10009,East,Magnifier Swing Arm Lamp,Furniture,Furnishings,Second Class,61,83.92,4,0,21.8192,26,20.98,Low Profit,No Discount,0,2017,3,1,March,Friday,2017-03
CA-2017-143035,CC-12430,OFF-AR-10001130,10-03-2017,10-05-2017,Chuck Clark,Home Office,New York City,New York,10009,East,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art,Second Class,61,6.63,3,0,3.1161,47,2.21,Low Profit,No Discount,0,2017,3,1,March,Friday,2017-03
CA-2017-143035,CC-12430,TEC-AC-10002049,10-03-2017,10-05-2017,Chuck Clark,Home Office,New York City,New York,10009,East,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,Second Class,61,371.97,3,0,66.9546,18,123.99,Low Profit,No Discount,0,2017,3,1,March,Friday,2017-03
CA-2014-107811,LA-16780,FUR-CH-10001394,29-04-2014,05-03-2014,Laura Armstrong,Corporate,Memphis,Tennessee,38109,South,Global Leather Executive Chair,Furniture,Chairs,Standard Class,5,561.584,2,0.2,70.198,12.5,280.792,Low Profit,Low (0–20%),0,2014,4,2,April,Tuesday,2014-04
CA-2014-107811,LA-16780,OFF-ST-10000798,29-04-2014,05-03-2014,Laura Armstrong,Corporate,Memphis,Tennessee,38109,South,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,Storage,Standard Class,5,99.92,5,0.2,-1.249,-1.25,19.984,Loss,Low (0–20%),0,2014,4,2,April,Tuesday,2014-04
CA-2016-163216,AW-10930,OFF-LA-10000134,10-07-2016,10-10-2016,Arthur Wiediger,Home Office,Philadelphia,Pennsylvania,19143,East,Avery 511,Office Supplies,Labels,First Class,92,4.928,2,0.2,1.7248,35,2.464,Low Profit,Low (0–20%),0,2016,7,3,July,Sunday,2016-07
US-2016-116442,BP-11230,FUR-FU-10002364,15-12-2016,22-12-2016,Benjamin Patterson,Consumer,Los Angeles,California,90004,West,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,Standard Class,7,14.76,2,0,4.2804,29,7.38,Low Profit,No Discount,0,2016,12,4,December,Thursday,2016-12
CA-2017-150623,DB-13360,TEC-AC-10004571,04-10-2017,14-04-2017,Dennis Bolton,Home Office,Waterbury,Connecticut,6708,East,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,Standard Class,5,99.99,1,0,41.9958,42,99.99,Low Profit,No Discount,0,2017,10,4,October,Wednesday,2017-10
CA-2017-150623,DB-13360,OFF-ST-10003692,04-10-2017,14-04-2017,Dennis Bolton,Home Office,Waterbury,Connecticut,6708,East,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,Standard Class,5,286.15,5,0,71.5375,25,57.23,Low Profit,No Discount,0,2017,10,4,October,Wednesday,2017-10
US-2014-163797,PC-19000,OFF-FA-10001883,04-08-2014,13-04-2014,Pauline Chand,Home Office,Chandler,Arizona,85224,West,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,Standard Class,5,49.792,8,0.2,-11.8256,-23.75,6.224,Loss,Low (0–20%),0,2014,8,3,August,Monday,2014-08
CA-2016-127236,TB-21595,FUR-BO-10004015,29-03-2016,04-02-2016,Troy Blackwell,Consumer,Springfield,Ohio,45503,East,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,Standard Class,5,299.975,5,0.5,-167.986,-56,59.995,Loss,High (40–80%),1,2016,3,1,March,Tuesday,2016-03
CA-2016-127236,TB-21595,TEC-PH-10000141,29-03-2016,04-02-2016,Troy Blackwell,Consumer,Springfield,Ohio,45503,East,Clearsounds A400,Technology,Phones,Standard Class,5,158.376,4,0.4,-36.9544,-23.3333,39.594,Loss,Medium (20–40%),1,2016,3,1,March,Tuesday,2016-03
US-2017-104661,TB-21250,OFF-BI-10001597,15-01-2017,18-01-2017,Tim Brockman,Consumer,Austin,Texas,78745,Central,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,First Class,3,32.784,4,0.8,-52.4544,-160,8.196,Loss,High (40–80%),1,2017,1,1,January,Sunday,2017-01
US-2017-104661,TB-21250,TEC-AC-10003628,15-01-2017,18-01-2017,Tim Brockman,Consumer,Austin,Texas,78745,Central,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,First Class,3,47.984,2,0.2,14.3952,30,23.992,Low Profit,Low (0–20%),0,2017,1,1,January,Sunday,2017-01
US-2017-104661,TB-21250,TEC-AC-10002331,15-01-2017,18-01-2017,Tim Brockman,Consumer,Austin,Texas,78745,Central,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,First Class,3,62.592,8,0.2,13.3008,21.25,7.824,Low Profit,Low (0–20%),0,2017,1,1,January,Sunday,2017-01
US-2017-104661,TB-21250,OFF-BI-10001098,15-01-2017,18-01-2017,Tim Brockman,Consumer,Austin,Texas,78745,Central,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,First Class,3,4.276,1,0.8,-6.6278,-155,4.276,Loss,High (40–80%),1,2017,1,1,January,Sunday,2017-01
CA-2014-134103,MV-18190,OFF-PA-10001204,30-01-2014,02-04-2014,Mike Vittorini,Consumer,Detroit,Michigan,48234,Central,Xerox 1972,Office Supplies,Paper,Standard Class,62,10.56,2,0,4.752,45,5.28,Low Profit,No Discount,0,2014,1,1,January,Thursday,2014-01
CA-2014-134103,MV-18190,OFF-ST-10000991,30-01-2014,02-04-2014,Mike Vittorini,Consumer,Detroit,Michigan,48234,Central,Space Solutions HD Industrial Steel Shelving.,Office Supplies,Storage,Standard Class,62,229.94,2,0,6.8982,3,114.97,Low Profit,No Discount,0,2014,1,1,January,Thursday,2014-01
CA-2015-147529,DK-12835,OFF-EN-10000056,02-07-2015,02-11-2015,Damala Kotsonis,Corporate,Springfield,Virginia,22153,South,Cameo Buff Policy Envelopes,Office Supplies,Envelopes,Standard Class,123,311.15,5,0,146.2405,47,62.23,High Profit,No Discount,0,2015,7,3,July,Thursday,2015-07
CA-2015-147529,DK-12835,OFF-PA-10003349,02-07-2015,02-11-2015,Damala Kotsonis,Corporate,Springfield,Virginia,22153,South,Xerox 1957,Office Supplies,Paper,Standard Class,123,12.96,2,0,6.3504,49,6.48,Low Profit,No Discount,0,2015,7,3,July,Thursday,2015-07
CA-2016-129126,PK-19075,OFF-PA-10001471,14-12-2016,19-12-2016,Pete Kriz,Consumer,New York City,New York,10011,East,Strathmore Photo Frame Cards,Office Supplies,Paper,Standard Class,5,14.62,2,0,6.7252,46,7.31,Low Profit,No Discount,0,2016,12,4,December,Wednesday,2016-12
CA-2016-129126,PK-19075,OFF-LA-10003190,14-12-2016,19-12-2016,Pete Kriz,Consumer,New York City,New York,10011,East,Avery 474,Office Supplies,Labels,Standard Class,5,5.76,2,0,2.8224,49,2.88,Low Profit,No Discount,0,2016,12,4,December,Wednesday,2016-12
CA-2016-129126,PK-19075,OFF-FA-10000621,14-12-2016,19-12-2016,Pete Kriz,Consumer,New York City,New York,10011,East,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,Standard Class,5,21.48,6,0,10.5252,49,3.58,Low Profit,No Discount,0,2016,12,4,December,Wednesday,2016-12
CA-2016-129126,PK-19075,FUR-FU-10002937,14-12-2016,19-12-2016,Pete Kriz,Consumer,New York City,New York,10011,East,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings,Standard Class,5,396.92,4,0,198.46,50,99.23,High Profit,No Discount,0,2016,12,4,December,Wednesday,2016-12
CA-2016-129126,PK-19075,OFF-ST-10004507,14-12-2016,19-12-2016,Pete Kriz,Consumer,New York City,New York,10011,East,Advantus Rolling Storage Box,Office Supplies,Storage,Standard Class,5,17.15,1,0,4.6305,27,17.15,Low Profit,No Discount,0,2016,12,4,December,Wednesday,2016-12
CA-2016-129126,PK-19075,OFF-BI-10000279,14-12-2016,19-12-2016,Pete Kriz,Consumer,New York City,New York,10011,East,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,Standard Class,5,23.12,2,0.2,7.803,33.75,11.56,Low Profit,Low (0–20%),0,2016,12,4,December,Wednesday,2016-12
CA-2017-131632,AH-10120,OFF-AR-10003651,31-10-2017,11-04-2017,Adrian Hane,Home Office,Dallas,Texas,75217,Central,Newell 350,Office Supplies,Art,Standard Class,5,5.248,2,0.2,0.5904,11.25,2.624,Low Profit,Low (0–20%),0,2017,10,4,October,Tuesday,2017-10
CA-2017-151981,GM-14455,TEC-PH-10003601,08-06-2017,08-12-2017,Gary Mitchum,Home Office,Concord,New Hampshire,3301,East,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Technology,Phones,Standard Class,183,824.95,5,0,247.485,30,164.99,High Profit,No Discount,0,2017,6,2,June,Thursday,2017-06
CA-2017-151981,GM-14455,OFF-LA-10002195,08-06-2017,08-12-2017,Gary Mitchum,Home Office,Concord,New Hampshire,3301,East,Avery 481,Office Supplies,Labels,Standard Class,183,24.64,8,0,11.8272,48,3.08,Low Profit,No Discount,0,2017,6,2,June,Thursday,2017-06
CA-2017-151981,GM-14455,OFF-AR-10000380,08-06-2017,08-12-2017,Gary Mitchum,Home Office,Concord,New Hampshire,3301,East,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Office Supplies,Art,Standard Class,183,227.88,6,0,68.364,30,37.98,Low Profit,No Discount,0,2017,6,2,June,Thursday,2017-06
CA-2017-125472,BD-11725,FUR-BO-10000330,30-05-2017,31-05-2017,Bruce Degenhardt,Consumer,Lafayette,Louisiana,70506,South,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases,First Class,1,241.96,2,0,33.8744,14,120.98,Low Profit,No Discount,0,2017,5,2,May,Tuesday,2017-05
CA-2017-125472,BD-11725,OFF-BI-10000591,30-05-2017,31-05-2017,Bruce Degenhardt,Consumer,Lafayette,Louisiana,70506,South,Avery Binder Labels,Office Supplies,Binders,First Class,1,3.89,1,0,1.8672,48,3.89,Low Profit,No Discount,0,2017,5,2,May,Tuesday,2017-05
CA-2017-125472,BD-11725,FUR-FU-10001731,30-05-2017,31-05-2017,Bruce Degenhardt,Consumer,Lafayette,Louisiana,70506,South,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,First Class,1,8.01,3,0,3.0438,38,2.67,Low Profit,No Discount,0,2017,5,2,May,Tuesday,2017-05
CA-2015-156328,RM-19375,TEC-PH-10001198,30-11-2015,12-05-2015,Raymond Messe,Consumer,Raleigh,North Carolina,27604,South,Avaya 4621SW VoIP phone,Technology,Phones,Standard Class,5,177.48,3,0.2,19.9665,11.25,59.16,Low Profit,Low (0–20%),0,2015,11,4,November,Monday,2015-11
CA-2017-154074,BW-11110,FUR-CH-10002331,31-08-2017,09-02-2017,Bart Watters,Corporate,Spokane,Washington,99207,West,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs,Second Class,5,569.568,2,0.2,7.1196,1.25,284.784,Low Profit,Low (0–20%),0,2017,8,3,August,Thursday,2017-08
CA-2017-154074,BW-11110,OFF-ST-10002370,31-08-2017,09-02-2017,Bart Watters,Corporate,Spokane,Washington,99207,West,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,Second Class,5,149.73,7,0,43.4217,29,21.39,Low Profit,No Discount,0,2017,8,3,August,Thursday,2017-08
CA-2017-161774,GT-14710,FUR-CH-10003981,14-05-2017,15-05-2017,Greg Tran,Consumer,Houston,Texas,77041,Central,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,First Class,1,899.43,5,0.3,-12.849,-1.4286,179.886,Loss,Medium (20–40%),0,2017,5,2,May,Sunday,2017-05
